address,latitude,longitude,geopoint
1882 PINEDALE,35.205966,-90.000903,"35.205966, -90.000903"
2548 NEW RALEIGH RD,35.19496,-89.951471,"35.194960, -89.951471"
732 E TRIGG,35.112368,-90.037945,"35.112368, -90.037945"
955 GREENWOOD,35.120544,-90.024745,"35.120544, -90.024745"
1413 WOODBINE,35.107978,-90.022225,"35.107978, -90.022225"
1577 S ORLEANS ST,35.103926,-90.040956,"35.103926, -90.040956"
1480 S HAVANA,35.106436,-90.033692,"35.106436, -90.033692"
0 W DISON AVE,35.101016,-90.069853,"35.101016, -90.069853"
0 W. PERSON,35.102,-90.066737,"35.102, -90.066737"
2248 E CURRY AVE,35.180231,-89.981832,"35.180231, -89.981832"
2376 E SHASTA AVE,35.169073,-89.978078,"35.169073, -89.978078"
1576 BROOKINS ST,35.17554,-89.95532,"35.17554, -89.95532"
0 FAIROAKS,35.167391,-89.941408,"35.167391, -89.941408"
1687 RAYNER ST,35.099311,-90.011472,"35.099311, -90.011472"
4899 WINCHESTER,35.05063701,-89.90021255,"35.05063701, -89.90021255"
458 W DIXIE RD,35.064913,-90.07948,"35.064913, -90.079480"
SIMPSON,35.115151,-90.04954,"35.115151, -90.04954"
322 E TRIGG AVE,35.112584,-90.051724,"35.112584, -90.051724"
455 E ALSTON AVE,35.123476,-90.046788,"35.123476, -90.046788"
894 S. LAUDERDALE,35.122672,-90.044037,"35.122672, -90.044037"
517 WALKER AVE,35.119309,-90.044764,"35.119309, -90.044764"
0 LEATH ST,35.162156,-90.031449,"35.162156, -90.031449"
542 BALTIMORE ST,35.117365,-89.972299,"35.117365, -89.972299"
1063 SEATTLE,35.116842,-90.003337,"35.116842, -90.003337"
1640 GRIMES ST,35.102487,-90.052519,"35.102487, -90.052519"
1659 PRESTON ST,35.10182,-90.05093,"35.10182, -90.05093"
0 HAVANA,35.103959,-90.03417,"35.103959, -90.03417"
1035 ROSEWOOD AVE,35.094764,-90.028294,"35.094764, -90.028294"
246 MAJUBA,35.09734,-90.07101,"35.09734, -90.07101"
1510 DAVIS,35.177707,-89.988506,"35.177707, -89.988506"
2955 LARK AVE,35.177324,-89.961588,"35.177324, -89.961588"
3109 PARK AVE,35.107399,-89.9589,"35.107399, -89.958900"
1040 GRAND,35.1074,-89.98225,"35.1074, -89.98225"
4858 ORTIE DR,35.01561,-90.070593,"35.01561, -90.070593"
4714 BERTA,35.0198447,-90.04504708,"35.0198447, -90.04504708"
1271 W FIELDS,35.04796997,-90.10662239,"35.04796997, -90.10662239"
3473 LICHTERMAN RD,35.053792,-89.865667,"35.053792, -89.865667"
426 WALKER AVE,35.119895,-90.048018,"35.119895, -90.048018"
970 E TRIGG AVE,35.11192,-90.02979,"35.11192, -90.02979"
0 S COLLEGE,35.111255,-90.029839,"35.111255, -90.029839"
1403 GREENWOOD,35.108257,-90.024641,"35.108257, -90.024641"
891 KEEL,35.161848,-90.02815,"35.161848, -90.02815"
1637 PATTON,35.102656,-90.054217,"35.102656, -90.054217"
0 GREENVIEW,35.168779,-89.997107,"35.168779, -89.997107"
0 HUNTER AVE,35.169399,-89.978995,"35.169399, -89.978995"
3102 MT OLIVE RD,35.175395,-89.956831,"35.175395, -89.956831"
1619 SUNSET,35.17665779,-89.95951334,"35.17665779, -89.95951334"
0 BAINE,35.08422,-89.94116,"35.08422, -89.94116"
2063 PERRY RD,35.08895,-90.01073,"35.08895, -90.01073"
0 LEDGER,35.094346,-90.017207,"35.094346, -90.017207"
1150 RAYMOND,35.106865,-89.981475,"35.106865, -89.981475"
1109 CELLA ST,35.106953,-89.978779,"35.106953, -89.978779"
3582 CHRISTINE,35.04352994,-89.94420802,"35.04352994, -89.94420802"
833 EYERS,35.05099,-90.0918,"35.05099, -90.0918"
1166 MARGARET,35.010825,-90.103177,"35.010825, -90.103177"
1251 FAXON AVE,35.155098,-90.01722,"35.155098, -90.01722"
908 OREANS S.,35.122188,-90.041615,"35.122188, -90.041615"
621 JENNETTE PL,35.118391,-90.04134,"35.118391, -90.04134"
708 BETHEL,35.16320724,-90.03427875,"35.16320724, -90.03427875"
1490 HARLEM,35.105157,-90.001327,"35.105157, -90.001327"
1432 HARLEM ST,35.106666,-90.001286,"35.106666, -90.001286"
1576 S MILLER ST,35.104045,-90.041239,"35.104045, -90.041239"
1667 S RAYBURN ST,35.101826,-90.054969,"35.101826, -90.054969"
1498 PATTON,35.10649491,-90.05364235,"35.10649491, -90.05364235"
1429 HYDE PARK,35.175429,-89.984663,"35.175429, -89.984663"
0 OAKWOOD,35.1828751,-89.97599856,"35.1828751, -89.97599856"
2506 E WINNONA AVE,35.166772,-89.973718,"35.166772, -89.973718"
1457 N FAIRFAX ST,35.17573,-89.97106,"35.17573, -89.97106"
2388 ARLINGTON AVE,35.10152,-89.983237,"35.10152, -89.983237"
39 E MALLORY AVE,35.08647,-90.06168,"35.08647, -90.06168"
0 CINCINNATI,35.100316,-90.013199,"35.100316, -90.013199"
0 W GILLEAS RD,35.061394,-90.08316,"35.061394, -90.083160"
5326 JORDAN DR,35.003086,-89.997682,"35.003086, -89.997682"
726 N DUNLAP,35.160177,-90.029977,"35.160177, -90.029977"
677 BUNTYN ST,35.11356,-89.97229,"35.11356, -89.97229"
307 ESSEX,35.10334,-90.05228,"35.10334, -90.05228"
2707 BURNS,35.093787,-89.972635,"35.093787, -89.972635"
167 FRANK W.,35.090686,-90.068443,"35.090686, -90.068443"
4389 HWY 61,35.02863,-90.081414,"35.02863, -90.081414"
0 W HOLMES RD,35.006449,-90.078761,"35.006449, -90.078761"
1271 FIELDS RD,35.04797,-90.106622,"35.047970, -90.106622"
0 PALGRAVE,35.04668032,-89.81450967,"35.04668032, -89.81450967"
1050 E BEACH,35.118201,-90.031578,"35.118201, -90.031578"
1274 EMPIRE,35.173566,-90.014436,"35.173566, -90.014436"
0 FLORIDA ST,35.112239,-90.061982,"35.112239, -90.061982"
1510 PRESTON,35.105994,-90.050111,"35.105994, -90.050111"
1759 S SWIFT,35.09961,-90.073574,"35.09961, -90.073574"
195 SILVERAGE,35.098879,-90.069264,"35.098879, -90.069264"
0 INGLE,35.100536,-90.066075,"35.100536, -90.066075"
1626 POPE,35.176842,-89.956196,"35.176842, -89.956196"
154 W MCKELLAR AE,35.0897,-90.068017,"35.089700, -90.068017"
0 CLEMENTINE,35.072216,-90.017991,"35.072216, -90.017991"
2341 SARATOGA,35.109022,-89.984407,"35.109022, -89.984407"
1306 CARROLTON RD,35.225615,-90.020163,"35.225615, -90.020163"
492 GEORGE ST,35.015751,-90.080445,"35.015751, -90.080445"
0 ARDVALE,35.213501,-89.955602,"35.213501, -89.955602"
0 E NEW ALLEN,35.212725,-89.946591,"35.212725, -89.946591"
410 E TRIGG,35.1125312,-90.04862243,"35.1125312, -90.04862243"
437 OLIVE E.,35.1101,-90.04786,"35.1101, -90.04786"
917 BREEDLOVE,35.164751,-90.022363,"35.164751, -90.022363"
292 W DISON AVE,35.101514,-90.072377,"35.101514, -90.072377"
3269 HENRY,35.160024,-89.951715,"35.160024, -89.951715"
2192 GRIGGS,35.176302,-89.983989,"35.176302, -89.983989"
0 HWY. 40,35.1473,-89.92905,"35.1473, -89.92905"
540 E FRANK AVE,35.09068,-90.04495,"35.09068, -90.04495"
0 STURGEON,35.088516,-89.938695,"35.088516, -89.938695"
2955 BARRON AVE,35.100089,-89.964139,"35.100089, -89.964139"
360 W PEEBLES RD,35.06702,-90.07616,"35.06702, -90.07616"
5230 MARTIN EDWARDS PL,35.005476,-90.006193,"35.005476, -90.006193"
3895 WHITE OWL,35.252815,-89.933988,"35.252815, -89.933988"
3583 HAWKINS MILL RD,35.232342,-89.944225,"35.232342, -89.944225"
3021 HORIZON CENTER,35.196465,-89.794867,"35.196465, -89.794867"
S FLORIDA ST,35.105096,-90.062844,"35.105096, -90.062844"
0 PLEASANT CV.,35.161736,-89.929268,"35.161736, -89.929268"
1356 N BELLEVUE BLVD,35.176451,-90.017205,"35.176451, -90.017205"
1425 N MCNEIL,35.17748074,-90.00765156,"35.17748074, -90.00765156"
1368 N HYDE PARK BLVD,35.17371,-89.984314,"35.173710, -89.984314"
2275 SHASTA,35.168766,-89.981352,"35.168766, -89.981352"
1457 STANDRIDGE,35.17578077,-89.97217436,"35.17578077, -89.97217436"
1629 ORR ST,35.177,-89.954871,"35.177000, -89.954871"
1629 S COOPER ST,35.101072,-89.992987,"35.101072, -89.992987"
0 W HOLLAND AVE,35.093002,-90.071381,"35.093002, -90.071381"
1763 WILLOW WOOD AVE,35.212028,-90.005062,"35.212028, -90.005062"
0 FELTON,35.208805,-89.947485,"35.208805, -89.947485"
0 CHADWELL RD,35.286714,-89.909922,"35.286714, -89.909922"
1096 S ORLEANS,35.11721421,-90.04063967,"35.11721421, -90.04063967"
0 AZALIA ST,35.116134,-90.027914,"35.116134, -90.027914"
874 GRIFFITH,35.16171,-90.028617,"35.16171, -90.028617"
0 MARIANNA,35.11461,-89.970901,"35.114610, -89.970901"
1566 S MILLER,35.10428109,-90.04106877,"35.10428109, -90.04106877"
0 MERRIDETH,35.102972,-90.066708,"35.102972, -90.066708"
802 E GAGE AVE,35.087447,-90.036241,"35.087447, -90.036241"
158 TEMPLE AVE,35.090377,-90.068121,"35.090377, -90.068121"
1719 ONTARIO AVE,35.197198,-90.0065,"35.197198, -90.006500"
0 BOXTOWN RD,35.051989,-90.126438,"35.051989, -90.126438"
1231 LATHAM ST,35.113705,-90.052789,"35.113705, -90.052789"
721 E WILLIAMS,35.12191561,-90.03808979,"35.12191561, -90.03808979"
1351 ORGILL,35.111956,-90.017273,"35.111956, -90.017273"
148 W INGLE,35.100619,-90.067823,"35.100619, -90.067823"
174 W DISON,35.10134,-90.068403,"35.10134, -90.068403"
1583 PATTON ST,35.104108,-90.054153,"35.104108, -90.054153"
0 NEW WILLOW RD,35.087192,-89.926648,"35.087192, -89.926648"
2450 PECAN,35.080613,-89.980861,"35.080613, -89.980861"
1633 NATIONAL ST,35.176693,-89.940343,"35.176693, -89.940343"
3118 MOUNTAIN TERRACE,35.210567,-89.984389,"35.210567, -89.984389"
620 W HARAHAN RD,35.062979,-90.084787,"35.062979, -90.084787"
1062 W CAREY,35.048705,-90.100267,"35.048705, -90.100267"
892 SAXON AVE,35.117637,-90.032323,"35.117637, -90.032323"
0 YAZOO,35.111522,-90.058837,"35.111522, -90.058837"
1339 MCMILLAN,35.11056781,-90.04263457,"35.11056781, -90.04263457"
0 LEATH,35.162103,-90.030861,"35.162103, -90.030861"
2655 SPOTTSWOOD,35.11393197,-89.97355178,"35.11393197, -89.97355178"
0 DAVID,35.112225,-89.974688,"35.112225, -89.974688"
1016 WICHITA AVE,35.09851,-90.02895,"35.09851, -90.02895"
0 S RAYBURN ST,35.102542,-90.054942,"35.102542, -90.054942"
1605 HOLLYWOOD,35.179951,-89.975587,"35.179951, -89.975587"
2339 HUNTER AVE,35.169408,-89.979264,"35.169408, -89.979264"
1595 SUNSET,35.17611,-89.959535,"35.17611, -89.959535"
3082 SHANNON,35.180534,-89.95731,"35.180534, -89.95731"
0 HUGENOT,35.10097,-89.97664,"35.10097, -89.97664"
2069 RILE,35.09114,-90.07559,"35.09114, -90.07559"
50 W MALLORY,35.086956,-90.064661,"35.086956, -90.064661"
2079 KENTUCKY,35.090638,-90.065735,"35.090638, -90.065735"
0 BALTIC,35.157456,-89.957721,"35.157456, -89.957721"
4895 SOUTHWORTH CT,35.04884,-89.90016,"35.04884, -89.90016"
4229 S DON,35.033221,-90.086825,"35.033221, -90.086825"
733 E WILLIAMS,35.12185618,-90.03749627,"35.12185618, -90.03749627"
1274 EMPIRE AVE,35.173566,-90.014436,"35.173566, -90.014436"
1332 VOLLINTINE AVE,35.16513,-90.0129,"35.16513, -90.0129"
1238 S WELLINGTON,35.11348,-90.04677,"35.11348, -90.04677"
1399 HUMBER ST,35.109,-90.04508,"35.109, -90.04508"
0 CUMMINGS,35.116134,-90.027914,"35.116134, -90.027914"
741 MARIANNA ST,35.11178,-89.97151,"35.11178, -89.97151"
0 INGLE AVE,35.100536,-90.066075,"35.100536, -90.066075"
1630 BARTON ST,35.102873,-90.056192,"35.102873, -90.056192"
1645 S RAYBURN ST,35.102493,-90.054944,"35.102493, -90.054944"
2177 CURRY,35.179825,-89.984314,"35.179825, -89.984314"
2352 NORMAN,35.172426,-89.978789,"35.172426, -89.978789"
2340 E MARBLE AVE,35.171371,-89.979157,"35.171371, -89.979157"
0 E DEVOY AVE,35.165852,-89.981753,"35.165852, -89.981753"
1814 BLAIR HUNT DR,35.097924,-90.064128,"35.097924, -90.064128"
1474 DUNNHAVEN CV,35.091527,-90.013765,"35.091527, -90.013765"
0 CINCINNATI,35.094601,-90.013737,"35.094601, -90.013737"
1348 CARROLTON RD,35.225546,-90.018553,"35.225546, -90.018553"
0 RAINIER ST,35.209536,-90.017801,"35.209536, -90.017801"
2449 HARGROVE,35.217168,-89.981849,"35.217168, -89.981849"
17 BROWN,35.03439,-90.063657,"35.03439, -90.063657"
0 DILLARD,35.211975,-89.948577,"35.211975, -89.948577"
0 OLD AUSTIN PEAY HWY,35.200292,-89.922939,"35.200292, -89.922939"
297 E BOND AVE,35.108308,-90.052517,"35.108308, -90.052517"
114 E FARROW,35.11407165,-90.05848856,"35.11407165, -90.05848856"
0 LUCY,35.114721,-90.057751,"35.114721, -90.057751"
0 E MCLEMORE AVE,35.115756,-90.057945,"35.115756, -90.057945"
0 INGLE AVE,35.100308,-90.069647,"35.100308, -90.069647"
0 ARGYLE AVE,35.177218,-90.016167,"35.177218, -90.016167"
1244 SMITH AVE,35.17483,-90.01542,"35.17483, -90.01542"
1394 STANDRIDGE,35.174009,-89.971587,"35.174009, -89.971587"
94 W NORWOOD,35.09204667,-90.06613361,"35.09204667, -90.06613361"
1393 KIMBALL,35.09659255,-90.01653793,"35.09659255, -90.01653793"
2470 HAISCH RD,35.249543,-89.981143,"35.249543, -89.981143"
4576 KERWIN,35.250573,-89.933443,"35.250573, -89.933443"
8702 GREENHILL RD,35.364242,-89.900295,"35.364242, -89.900295"
403 E EDITH,35.116606,-90.048613,"35.116606, -90.048613"
0 YAZOO ALLEY,35.111522,-90.058837,"35.111522, -90.058837"
894 S LAUDERDALE,35.122672,-90.044037,"35.122672, -90.044037"
1130 S LAUDERDALE,35.11635344,-90.04304868,"35.11635344, -90.04304868"
1652 MILLER,35.101879,-90.041299,"35.101879, -90.041299"
244 W INGLE AVE,35.100741,-90.070772,"35.100741, -90.070772"
1412 May,35.175094,-89.989755,"35.175094, -89.989755"
2110 CLARKSDALE,35.177934,-89.986741,"35.177934, -89.986741"
1519 OAKWOOD ST,35.177586,-89.97684,"35.177586, -89.976840"
2404 E NORMAN AVE,35.17227,-89.97703,"35.17227, -89.97703"
2269 MAIN ST,35.0853,-90.05858,"35.0853, -90.05858"
2971 BREWER,35.084122,-89.963621,"35.084122, -89.963621"
2971 BREWER AVE,35.084115,-89.963615,"35.084115, -89.963615"
3099 MORNINGSIDE,35.210182,-90.039209,"35.210182, -90.039209"
303 E TRIGG AVE,35.112155,-90.052156,"35.112155, -90.052156"
0 GREENWOOD ST,35.120625,-90.024745,"35.120625, -90.024745"
975 GREENWOOD,35.120026,-90.024752,"35.120026, -90.024752"
1180 AZALIA,35.11471,-90.02869,"35.11471, -90.02869"
1729 S FARRINGTON,35.10036579,-90.07439143,"35.10036579, -90.07439143"
0 MICHIGAN ST,35.10201,-90.057647,"35.10201, -90.057647"
1436 SPRINGDALE ST,35.175593,-89.983054,"35.175593, -89.983054"
1839 THE OAKS AVE,35.200954,-90.002557,"35.200954, -90.002557"
3038 ST DENNIS PL,35.20852,-89.99535,"35.20852, -89.99535"
0 CASTLEMAN ST,35.073447,-89.888694,"35.073447, -89.888694"
0 OAK,35.024764,-90.07912,"35.024764, -90.07912"
0 FORD FRD,35.009042,-90.082101,"35.009042, -90.082101"
3420 ALLEN,35.219156,-89.946043,"35.219156, -89.946043"
1246 SARDIS,35.113323,-90.04926,"35.113323, -90.04926"
0 E SIMPSON,35.115018,-90.058079,"35.115018, -90.058079"
104 SILVERAGE AV,35.099134,-90.066255,"35.099134, -90.066255"
1240 N COKER ST,35.17349,-90.01892,"35.17349, -90.01892"
0 SHANNON,35.180433,-89.960952,"35.180433, -89.960952"
1672 ORR,35.17818,-89.95431,"35.17818, -89.95431"
238 W NORWOOD AVE,35.091987,-90.070759,"35.091987, -90.070759"
2731 BYRD,35.083704,-89.971587,"35.083704, -89.971587"
3044 SUNRISE,35.208634,-90.03969305,"35.208634, -90.03969305"
0 PEEBLES,35.06685,-90.08597,"35.06685, -90.08597"
813 MT. PISGAH,35.05014,-90.09109,"35.05014, -90.09109"
571 WICKS AVE,35.121024,-90.042916,"35.121024, -90.042916"
1405 HEMLOCK ST,35.108213,-90.022981,"35.108213, -90.022981"
1415 RICHMOND,35.10995709,-90.01517531,"35.10995709, -90.01517531"
1577 NETHERWOOD AVE,35.11344,-90.00986,"35.11344, -90.00986"
1535 VICTOR ST,35.105013,-90.038323,"35.105013, -90.038323"
0 N MCNEIL,35.17548,-90.007224,"35.17548, -90.007224"
1577 N HOLLYWOOD ST,35.17919,-89.97561,"35.17919, -89.97561"
2271 SHASTA,35.16877206,-89.98149566,"35.16877206, -89.98149566"
0 SARATOGA,35.109374,-89.983047,"35.109374, -89.983047"
1734 DUPONT AVE,35.19688,-90.006,"35.19688, -90.006"
0 ST ELMO,35.233368,-89.976974,"35.233368, -89.976974"
2717 MARGOT,35.074671,-89.943359,"35.074671, -89.943359"
0 S ERNIE DR,35.025049,-90.014341,"35.025049, -90.014341"
0 S FLEET ST,35.126102,-90.035717,"35.126102, -90.035717"
724 E WILLIAMS,35.122388,-90.03764,"35.122388, -90.03764"
492 E IDA PL,35.116416,-90.035805,"35.116416, -90.035805"
780 LEATH ST,35.1619,-90.03089,"35.1619, -90.03089"
1504 BARTON,35.106334,-90.056072,"35.106334, -90.056072"
1593 PATTON ST,35.103822,-90.054174,"35.103822, -90.054174"
311 HARRELL ST,35.143234,-89.966192,"35.143234, -89.966192"
1630 DAVIS,35.181052,-89.988182,"35.181052, -89.988182"
1428 N ORIOLE ST,35.17142,-89.95826,"35.17142, -89.95826"
1483 SILVER ST,35.1058,-90.01273,"35.1058, -90.01273"
1468 SOUTH,35.103192,-90.013744,"35.103192, -90.013744"
86 E GAGE,35.087864,-90.060159,"35.087864, -90.060159"
0 TUCKAHOE - (REAR),35.12613,-89.91858,"35.12613, -89.91858"
1461 MENAGER,35.09725,-90.01434,"35.09725, -90.01434"
0 RANGER,35.030667,-90.088532,"35.030667, -90.088532"
5715 MAPLE TREE DR,35.04235,-89.87301,"35.04235, -89.87301"
JULIA CV,35.302792,-89.913783,"35.302792, -89.913783"
1221 S SARDIS,35.11400884,-90.0497954,"35.11400884, -90.0497954"
388 RICHMOND,35.111486,-90.049386,"35.111486, -90.049386"
1320 MCMILLAN,35.111153,-90.041817,"35.111153, -90.041817"
1548 MCMILLAN ST,35.10477,-90.0425,"35.10477, -90.0425"
0 DUNN,35.093193,-90.026302,"35.093193, -90.026302"
0 N WILLETT ST,35.168222,-90.006278,"35.168222, -90.006278"
2379 HUNTER,35.16937,-89.97793,"35.16937, -89.97793"
0 ASH,35.179434,-89.953858,"35.179434, -89.953858"
186 E MCKELLAR AVE,35.089813,-90.056749,"35.089813, -90.056749"
4507 SUNCREST,35.248799,-89.978811,"35.248799, -89.978811"
4478 SUNCREST DR,35.247932,-89.978231,"35.247932, -89.978231"
0 FRAYSER,35.216071,-89.989045,"35.216071, -89.989045"
388 W FLYNN RD,35.06597,-90.07703,"35.06597, -90.07703"
475 GEORGE RD,35.015148,-90.079952,"35.015148, -90.079952"
5055 S BOWERS RD,35.010391,-90.106857,"35.010391, -90.106857"
0 KEYSTONE - (REAR),35.240984,-89.950407,"35.240984, -89.950407"
264 E BULLINGTON AVE,35.10967,-90.053481,"35.10967, -90.053481"
1057 N TULLY ST,35.170149,-90.034854,"35.170149, -90.034854"
1499 S MCMILLAN ST,35.106141,-90.042828,"35.106141, -90.042828"
1626 MONSARRAT,35.103146,-90.065911,"35.103146, -90.065911"
MICHIGAN,35.103159,-90.057081,"35.103159, -90.057081"
98 E DEMPSTER AVE,35.085858,-90.059825,"35.085858, -90.059825"
2706 DWIGHT,35.085099,-89.972506,"35.085099, -89.972506"
850 HILTON ST,35.108813,-89.970307,"35.108813, -89.970307"
3099 MORNINGSIDE ST,35.210182,-90.039209,"35.210182, -90.039209"
1253 CANFIELD,35.213217,-90.022062,"35.213217, -90.022062"
0 FELTON,35.208812,-89.947491,"35.208812, -89.947491"
4537 MALONE RD,35.024524,-89.919975,"35.024524, -89.919975"
0 MURRELL,35.116927,-90.054452,"35.116927, -90.054452"
1009 S SEATTLE,35.118247,-90.002848,"35.118247, -90.002848"
0 MICHIGAN,35.10201,-90.057647,"35.10201, -90.057647"
0 N MCLEAN BLVD,35.161942,-89.996538,"35.161942, -89.996538"
3357 NORTHWOOD,35.13493,-89.949728,"35.13493, -89.949728"
1995 SWIFT,35.093163,-90.073785,"35.093163, -90.073785"
86 W DEMPSTER AVE,35.085961,-90.065858,"35.085961, -90.065858"
0 E DEMPSTER AVE,35.08452,-90.01789,"35.08452, -90.01789"
1348 CARROLTON,35.225552,-90.018559,"35.225552, -90.018559"
0 PINEDALE AVE,35.205355,-90.002221,"35.205355, -90.002221"
3699 SHOREHAM DR,35.047809,-89.894324,"35.047809, -89.894324"
0 BENDER,35.019343,-90.000957,"35.019343, -90.000957"
0 S BOXTOWN,35.051995,-90.126444,"35.051995, -90.126444"
1327 ADELAIDE ST,35.111191,-90.061566,"35.111191, -90.061566"
0 WALKER,35.119767,-90.04106,"35.119767, -90.04106"
1525 HUMBER ST,35.10551,-90.04568,"35.10551, -90.04568"
1544 S LAUDERDALE,35.104943,-90.043669,"35.104943, -90.043669"
0 HARRY,35.106442,-90.038926,"35.106442, -90.038926"
283 W ESSEX AVE,35.103737,-90.053,"35.103737, -90.053000"
1409 DORIS,35.101356,-90.015778,"35.101356, -90.015778"
847 HILTON,35.10883538,-89.97077047,"35.10883538, -89.97077047"
1750 S SUTTON DR,35.222632,-90.00532,"35.222632, -90.005320"
1726 CLEOFORD,35.226449,-90.006156,"35.226449, -90.006156"
3877 SYBIL,35.231402,-89.976777,"35.231402, -89.976777"
4819 HORN LAKE,35.01692484,-90.06866796,"35.01692484, -90.06866796"
0 KIRBY,35.05784,-89.846042,"35.05784, -89.846042"
0 AUTUMN AVE,35.151361,-90.020851,"35.151361, -90.020851"
114 E OLIVE AVE,35.110194,-90.058592,"35.110194, -90.058592"
1592 CARNEGIE,35.103607,-90.04319,"35.103607, -90.04319"
1592 GABAY,35.10351,-90.03952,"35.10351, -90.03952"
1654 N GAITHER ST,35.101615,-90.031084,"35.101615, -90.031084"
1801 CASTEX ST,35.098324,-90.070209,"35.098324, -90.070209"
169 W SILVERAGE AVE,35.098852,-90.068633,"35.098852, -90.068633"
0 CARNES,35.112305,-89.963131,"35.112305, -89.963131"
1300 TUNSTALL,35.1059507,-89.97993147,"35.1059507, -89.97993147"
1300 TUNSTALL STS,35.105951,-89.979931,"35.105951, -89.979931"
1593 CORNING AVE,35.22511,-90.010545,"35.22511, -90.010545"
1778 E THIRD GREEN DR,35.016806,-90.004301,"35.016806, -90.004301"
944 KNEY ST,35.165583,-90.022758,"35.165583, -90.022758"
91 LUCY AVE,35.11436,-90.059292,"35.114360, -90.059292"
1080 S LAUDERDALE,35.11771382,-90.04292291,"35.11771382, -90.04292291"
0 S MAIN,35.10183,-90.05804,"35.10183, -90.05804"
1092 E CHICAGO AVE,35.178442,-90.02045,"35.178442, -90.02045"
0 FAIROAKS,35.167569,-89.941863,"35.167569, -89.941863"
3048 COLEMAN,35.157116,-89.959206,"35.157116, -89.959206"
0 BROWER,35.107204,-89.953182,"35.107204, -89.953182"
1865 E PERSON AVE,35.099767,-90.000683,"35.099767, -90.000683"
0 MOUNTAIN TERRACE ST,35.21624,-89.98379,"35.21624, -89.98379"
0 NEW RALEIGH,35.1949596,-89.95147136,"35.1949596, -89.95147136"
694 WILLIAMS AVE,35.122407,-90.038849,"35.122407, -90.038849"
656 EDITH,35.116915,-90.040269,"35.116915, -90.040269"
1242 CANNON ST,35.112602,-90.016792,"35.112602, -90.016792"
